interaction_id,user_id,product_id,session_id,interaction_type,implicit_weight,duration_seconds,timestamp
"int_1790176426919_4c0v3cxzp","6a833396cee036cbf121a861","68c5583b9869e837e80ce9db","sess_explore_1790176426919_d1vkj1","view",1,30,"2026-09-03T19:12:25.632Z"
"int_1790176426920_q5x1zon7u","6a833393cee036cbf121a841","68c5583b9869e837e80cea1f","sess_explore_1790176426920_q36ei6","view",1,31,"2026-09-03T20:35:52.275Z"
"int_1790176426924_ecao7abrm","6a833394cee036cbf121a845","68c5583b9869e837e80ceae4","sess_explore_1790176426924_jh3ahn","view",1,72,"2026-09-03T20:39:13.191Z"
"int_1790176426920_whnkm6oxm","6a833394cee036cbf121a84b","68c5583b9869e837e80cea36","sess_explore_1790176426920_yo90ta","view",1,38,"2026-09-03T21:46:25.751Z"
"int_1790176426919_i9153rx8e","6a833394cee036cbf121a845","68c5583b9869e837e80ce99b","sess_explore_1790176426919_lmx09i","view",1,83,"2026-09-03T21:52:53.413Z"
"int_1790176426922_bf20m75a1","6a833398cee036cbf121a887","68c5583b9869e837e80ceaa5","sess_explore_1790176426922_fslpd6","view",1,31,"2026-09-03T23:44:13.889Z"
"int_1790176426925_g12kty8yt","6a833391cee036cbf121a825","68c5583b9869e837e80ceaec","sess_explore_1790176426925_w2jwix","search_click",2,47,"2026-09-04T00:35:14.443Z"
"int_1790176426925_yv1znpwt7","6a833391cee036cbf121a825","68c5583b9869e837e80ceaec","sess_explore_1790176426925_w2jwix","like",3,0,"2026-09-04T00:35:24.443Z"
"int_1790176426925_0gnx8ofxi","6a833391cee036cbf121a825","68c5583b9869e837e80ceae8","sess_explore_1790176426925_xvfrl1","view",1,46,"2026-09-04T02:03:56.659Z"
"int_1790176426920_ghxbp2kxc","6a833395cee036cbf121a85d","68c5583b9869e837e80cea2e","sess_explore_1790176426920_xmghql","search_click",2,70,"2026-09-04T02:16:53.122Z"
"int_1790176426924_pcigv8dzv","6a833396cee036cbf121a86f","68c5583b9869e837e80ceadc","sess_explore_1790176426924_b2pgtn","view",1,83,"2026-09-04T02:25:43.951Z"
"int_1790176426921_kt6pjkbk5","6a833397cee036cbf121a87b","68c5583b9869e837e80cea47","sess_explore_1790176426921_2n85vd","view",1,90,"2026-09-04T02:55:30.103Z"
"int_1790176426921_ylmayaofq","6a833393cee036cbf121a83b","68c5583b9869e837e80cea64","sess_explore_1790176426921_l9dy1l","view",1,39,"2026-09-04T03:34:13.277Z"
"int_1790176426546_1rjh03gyr","6a833393cee036cbf121a843","68c5583b9869e837e80cea15","sess_1790176426544_1okp2kl","view",1,62,"2026-09-04T04:03:06.394Z"
"int_1790176426547_e8fc0fv8s","6a833393cee036cbf121a843","68c5583b9869e837e80ceae2","sess_1790176426544_1okp2kl","view",1,34,"2026-09-04T04:03:06.394Z"
"int_1790176426547_6e16hwoz9","6a833393cee036cbf121a843","68c5583b9869e837e80ceab1","sess_1790176426544_1okp2kl","view",1,99,"2026-09-04T04:03:06.394Z"
"int_1790176426547_x6r5k2x5f","6a833393cee036cbf121a843","68c5583b9869e837e80ceab1","sess_1790176426544_1okp2kl","like",3,0,"2026-09-04T04:03:21.394Z"
"int_1790176426547_2k8gazpjd","6a833393cee036cbf121a843","68c5583b9869e837e80ceae2","sess_1790176426544_1okp2kl","add_to_cart",5,0,"2026-09-04T04:03:41.394Z"
"int_1790176426547_bjstlmdvp","6a833393cee036cbf121a843","68c5583b9869e837e80ceae2","sess_1790176426544_1okp2kl","purchase",10,0,"2026-09-04T04:04:06.394Z"
"int_1790176426921_5bgx9in7z","6a833392cee036cbf121a82b","68c5583b9869e837e80cea48","sess_explore_1790176426921_5p7jvl","view",1,56,"2026-09-04T04:07:04.496Z"
"int_1790176426921_7r8h94dnb","6a833392cee036cbf121a82b","68c5583b9869e837e80cea48","sess_explore_1790176426921_5p7jvl","like",3,0,"2026-09-04T04:07:14.496Z"
"int_1790176426475_lkh3qhzkg","6a833393cee036cbf121a835","68c5583b9869e837e80ce998","sess_1790176426474_rk2p93p","view",1,77,"2026-09-04T04:18:04.603Z"
"int_1790176426475_7pfad0o6c","6a833393cee036cbf121a835","68c5583b9869e837e80ce9a7","sess_1790176426474_rk2p93p","view",1,177,"2026-09-04T04:18:04.603Z"
"int_1790176426475_ahl3w4mna","6a833393cee036cbf121a835","68c5583b9869e837e80cead7","sess_1790176426474_rk2p93p","view",1,60,"2026-09-04T04:18:04.603Z"
"int_1790176426475_zrh8831rh","6a833393cee036cbf121a835","68c5583b9869e837e80ce998","sess_1790176426474_rk2p93p","like",3,0,"2026-09-04T04:18:19.603Z"
"int_1790176426475_9sge1t8iq","6a833393cee036cbf121a835","68c5583b9869e837e80cead7","sess_1790176426474_rk2p93p","like",3,0,"2026-09-04T04:18:19.603Z"
"int_1790176426921_ud4huv6tz","6a833394cee036cbf121a84d","68c5583b9869e837e80cea47","sess_explore_1790176426921_0ys9f6","view",1,72,"2026-09-04T04:47:52.047Z"
"int_1790176426512_8eirbbhcv","6a833393cee036cbf121a83f","68c5583b9869e837e80cea3a","sess_1790176426511_fped7mv","view",1,136,"2026-09-04T04:52:46.319Z"
"int_1790176426512_tauvhncvl","6a833393cee036cbf121a83f","68c5583b9869e837e80cea51","sess_1790176426511_fped7mv","view",1,146,"2026-09-04T04:52:46.319Z"
"int_1790176426512_f7ot1y9zp","6a833393cee036cbf121a83f","68c5583b9869e837e80ce9fe","sess_1790176426511_fped7mv","view",1,123,"2026-09-04T04:52:46.319Z"
"int_1790176426512_716y3axhg","6a833393cee036cbf121a83f","68c5583b9869e837e80cea23","sess_1790176426511_fped7mv","view",1,53,"2026-09-04T04:52:46.319Z"
"int_1790176426512_9g78vgop5","6a833393cee036cbf121a83f","68c5583b9869e837e80cea3a","sess_1790176426511_fped7mv","like",3,0,"2026-09-04T04:53:01.319Z"
"int_1790176426919_cr5fec80q","6a833397cee036cbf121a879","68c5583b9869e837e80ce9ae","sess_explore_1790176426919_tpxg2f","view",1,48,"2026-09-04T05:06:00.743Z"
"int_1790176426919_arc00xja0","6a833397cee036cbf121a879","68c5583b9869e837e80ce9ae","sess_explore_1790176426919_tpxg2f","like",3,0,"2026-09-04T05:06:10.743Z"
"int_1790176426919_d65sdbj6i","6a833395cee036cbf121a855","68c5583b9869e837e80ce9ca","sess_explore_1790176426919_2ch3ov","search_click",2,47,"2026-09-04T07:19:01.873Z"
"int_1790176426919_zwgzr3tk0","6a833395cee036cbf121a855","68c5583b9869e837e80ce9ca","sess_explore_1790176426919_2ch3ov","like",3,0,"2026-09-04T07:19:11.873Z"
"int_1790176426925_hyn5whfpt","68e37500fb43e827078c759c","68c5583b9869e837e80ceaf2","sess_explore_1790176426925_agl48p","search_click",2,27,"2026-09-04T07:50:58.654Z"
"int_1790176426922_75rdcpj15","6a833398cee036cbf121a883","68c5583b9869e837e80ceaa5","sess_explore_1790176426922_h5zl5i","view",1,34,"2026-09-04T07:53:18.431Z"
"int_1790176426396_m4b50p0vo","6a833391cee036cbf121a825","68c5583b9869e837e80ce98b","sess_1790176426395_2cq671p","view",1,160,"2026-09-04T08:17:15.911Z"
"int_1790176426397_io5ur849z","6a833391cee036cbf121a825","68c5583b9869e837e80ceacc","sess_1790176426395_2cq671p","view",1,23,"2026-09-04T08:17:15.911Z"
"int_1790176426397_7e5e92jdj","6a833391cee036cbf121a825","68c5583b9869e837e80ceac2","sess_1790176426395_2cq671p","view",1,160,"2026-09-04T08:17:15.911Z"
"int_1790176426396_rylvuoya2","6a833391cee036cbf121a825","68c5583b9869e837e80ce98b","sess_1790176426395_2cq671p","like",3,0,"2026-09-04T08:17:30.911Z"
"int_1790176426397_u0rdo6zu1","6a833391cee036cbf121a825","68c5583b9869e837e80ceacc","sess_1790176426395_2cq671p","like",3,0,"2026-09-04T08:17:30.911Z"
"int_1790176426397_czfw7hgx8","6a833391cee036cbf121a825","68c5583b9869e837e80ceac2","sess_1790176426395_2cq671p","add_to_cart",5,0,"2026-09-04T08:17:50.911Z"
"int_1790176426397_duyw019no","6a833391cee036cbf121a825","68c5583b9869e837e80ceac2","sess_1790176426395_2cq671p","purchase",10,0,"2026-09-04T08:18:15.911Z"
"int_1790176426922_yq4yiufjc","68e5331e5186f04dcdf2e9f6","68c5583b9869e837e80cea91","sess_explore_1790176426922_fw2z0l","search_click",2,56,"2026-09-04T09:07:46.985Z"
"int_1790176426919_2ez5ksxez","6a833396cee036cbf121a86f","68c5583b9869e837e80ce9d0","sess_explore_1790176426919_x8acl8","view",1,68,"2026-09-04T09:24:37.628Z"
"int_1790176426689_kdjm8gxls","6a833395cee036cbf121a85f","68c5583b9869e837e80cea23","sess_1790176426686_ew6pcyr","view",1,61,"2026-09-04T09:26:13.847Z"
"int_1790176426689_hgo9intz9","6a833395cee036cbf121a85f","68c5583b9869e837e80cea0f","sess_1790176426686_ew6pcyr","view",1,34,"2026-09-04T09:26:13.847Z"
"int_1790176426689_ou757w1o0","6a833395cee036cbf121a85f","68c5583b9869e837e80cea1e","sess_1790176426686_ew6pcyr","view",1,96,"2026-09-04T09:26:13.847Z"
"int_1790176426689_1lxycm2s7","6a833395cee036cbf121a85f","68c5583b9869e837e80cea1c","sess_1790176426686_ew6pcyr","view",1,120,"2026-09-04T09:26:13.847Z"
"int_1790176426689_v1uho4h1e","6a833395cee036cbf121a85f","68c5583b9869e837e80ce995","sess_1790176426686_ew6pcyr","view",1,75,"2026-09-04T09:26:13.847Z"
"int_1790176426689_g4cyb9wkf","6a833395cee036cbf121a85f","68c5583b9869e837e80cea0f","sess_1790176426686_ew6pcyr","add_to_cart",5,0,"2026-09-04T09:26:48.847Z"
"int_1790176426920_6yug4nq8g","6a833395cee036cbf121a859","68c5583b9869e837e80cea31","sess_explore_1790176426920_a04ngm","search_click",2,53,"2026-09-04T09:51:40.308Z"
"int_1790176426922_o8z8j3hfk","6a833396cee036cbf121a865","68c5583b9869e837e80cea8c","sess_explore_1790176426922_wcufgh","search_click",2,88,"2026-09-04T10:06:08.414Z"
"int_1790176426925_cnszrwrko","6a27ed55b6d7638a2acaa654","68c5583b9869e837e80ceaf7","sess_explore_1790176426925_iyhufz","search_click",2,74,"2026-09-04T10:40:00.787Z"
"int_1790176426920_tbcemdln9","6a7fc9164585d7fd0f495064","68c5583b9869e837e80ce9f1","sess_explore_1790176426920_degczp","view",1,81,"2026-09-04T10:54:07.816Z"
"int_1790176426404_kxgwzwx9i","6a833392cee036cbf121a827","68c5583b9869e837e80ce9a0","sess_1790176426402_g69evfs","view",1,163,"2026-09-04T11:31:56.139Z"
"int_1790176426404_io76djgbj","6a833392cee036cbf121a827","68c5583b9869e837e80ce9ea","sess_1790176426402_g69evfs","view",1,78,"2026-09-04T11:31:56.139Z"
"int_1790176426922_nx16v0pwt","6a833397cee036cbf121a873","68c5583b9869e837e80cea99","sess_explore_1790176426922_251526","view",1,59,"2026-09-04T12:44:23.866Z"
"int_1790176426922_opr50h636","6a833397cee036cbf121a873","68c5583b9869e837e80cea99","sess_explore_1790176426922_251526","like",3,0,"2026-09-04T12:44:33.866Z"
"int_1790176426901_2inr513m2","6a833398cee036cbf121a883","68c5583b9869e837e80cea14","sess_1790176426900_b8bplhl","view",1,160,"2026-09-04T14:04:00.412Z"
"int_1790176426901_ayzkzms0u","6a833398cee036cbf121a883","68c5583b9869e837e80cea93","sess_1790176426900_b8bplhl","view",1,47,"2026-09-04T14:04:00.412Z"
"int_1790176426901_w8d9hctwv","6a833398cee036cbf121a883","68c5583b9869e837e80cea2d","sess_1790176426900_b8bplhl","view",1,170,"2026-09-04T14:04:00.412Z"
"int_1790176426901_ng2hfteop","6a833398cee036cbf121a883","68c5583b9869e837e80cead7","sess_1790176426900_b8bplhl","view",1,67,"2026-09-04T14:04:00.412Z"
"int_1790176426901_x1hm0cjzp","6a833398cee036cbf121a883","68c5583b9869e837e80cead7","sess_1790176426900_b8bplhl","like",3,0,"2026-09-04T14:04:15.412Z"
"int_1790176426901_qa6pq7930","6a833398cee036cbf121a883","68c5583b9869e837e80cea93","sess_1790176426900_b8bplhl","add_to_cart",5,0,"2026-09-04T14:04:35.412Z"
"int_1790176426922_ajoxv4plv","6a833397cee036cbf121a873","68c5583b9869e837e80ceaad","sess_explore_1790176426922_ndsfuj","view",1,49,"2026-09-04T14:31:14.588Z"
"int_1790176426925_o4jjzr55v","6a833397cee036cbf121a877","68c5583b9869e837e80ceae8","sess_explore_1790176426925_kppase","search_click",2,86,"2026-09-04T15:49:23.346Z"
"int_1790176426922_0f7uhsnas","6a833392cee036cbf121a82f","68c5583b9869e837e80ceaa7","sess_explore_1790176426922_yi9dpo","view",1,57,"2026-09-04T16:32:34.085Z"
"int_1790176426919_3y625eafl","6a833396cee036cbf121a861","68c5583b9869e837e80ce991","sess_explore_1790176426919_a77a1k","view",1,31,"2026-09-04T17:30:50.124Z"
"int_1790176426919_ctitbm2eq","6a833392cee036cbf121a829","68c5583b9869e837e80ce9ad","sess_explore_1790176426919_fxsdvg","view",1,42,"2026-09-04T19:42:17.727Z"
"int_1790176426353_xfb7bjlqc","68e37500fb43e827078c759c","68c5583b9869e837e80cea46","sess_1790176426348_czvnqa9","view",1,141,"2026-09-04T20:30:59.901Z"
"int_1790176426353_dwbjtjeo3","68e37500fb43e827078c759c","68c5583b9869e837e80ce9d8","sess_1790176426348_czvnqa9","view",1,144,"2026-09-04T20:30:59.901Z"
"int_1790176426353_dknryygby","68e37500fb43e827078c759c","68c5583b9869e837e80cea0a","sess_1790176426348_czvnqa9","view",1,156,"2026-09-04T20:30:59.901Z"
"int_1790176426353_ws654qbbi","68e37500fb43e827078c759c","68c5583b9869e837e80cea15","sess_1790176426348_czvnqa9","view",1,96,"2026-09-04T20:30:59.901Z"
"int_1790176426353_ffelxmgjv","68e37500fb43e827078c759c","68c5583b9869e837e80ce9a2","sess_1790176426348_czvnqa9","view",1,42,"2026-09-04T20:30:59.901Z"
"int_1790176426353_kyfw9ksfg","68e37500fb43e827078c759c","68c5583b9869e837e80cea46","sess_1790176426348_czvnqa9","like",3,0,"2026-09-04T20:31:14.901Z"
"int_1790176426353_tkfwu8xbm","68e37500fb43e827078c759c","68c5583b9869e837e80ce9d8","sess_1790176426348_czvnqa9","like",3,0,"2026-09-04T20:31:14.901Z"
"int_1790176426353_tj2qdcqk1","68e37500fb43e827078c759c","68c5583b9869e837e80ce9d8","sess_1790176426348_czvnqa9","add_to_cart",5,0,"2026-09-04T20:31:34.901Z"
"int_1790176426353_4qpla2o5u","68e37500fb43e827078c759c","68c5583b9869e837e80cea15","sess_1790176426348_czvnqa9","add_to_cart",5,0,"2026-09-04T20:31:34.901Z"
"int_1790176426922_8fw5ebn9l","6a833395cee036cbf121a857","68c5583b9869e837e80ceaa8","sess_explore_1790176426922_92s6qm","view",1,26,"2026-09-04T20:35:59.255Z"
"int_1790176426923_rzsj7l17i","6a833397cee036cbf121a879","68c5583b9869e837e80ceac0","sess_explore_1790176426923_r44sy2","view",1,84,"2026-09-04T21:29:33.318Z"
"int_1790176426921_npoika0pb","6a833392cee036cbf121a82f","68c5583b9869e837e80cea59","sess_explore_1790176426921_7vz47w","search_click",2,68,"2026-09-04T23:14:42.709Z"
"int_1790176426921_llneeoelh","6a833392cee036cbf121a82f","68c5583b9869e837e80cea59","sess_explore_1790176426921_7vz47w","like",3,0,"2026-09-04T23:14:52.709Z"
"int_1790176426485_gqwulihqy","6a833393cee036cbf121a839","68c5583b9869e837e80ce9f5","sess_1790176426484_bwl2kec","view",1,80,"2026-09-05T00:33:48.246Z"
"int_1790176426485_mkfx79m50","6a833393cee036cbf121a839","68c5583b9869e837e80ce9c1","sess_1790176426484_bwl2kec","view",1,167,"2026-09-05T00:33:48.246Z"
"int_1790176426485_2zkcourn2","6a833393cee036cbf121a839","68c5583b9869e837e80ce9e6","sess_1790176426484_bwl2kec","view",1,163,"2026-09-05T00:33:48.246Z"
"int_1790176426485_q5t8dljen","6a833393cee036cbf121a839","68c5583b9869e837e80ce9f5","sess_1790176426484_bwl2kec","like",3,0,"2026-09-05T00:34:03.246Z"
"int_1790176426923_tpi8j2vmd","6a833396cee036cbf121a86d","68c5583b9869e837e80ceac1","sess_explore_1790176426923_fs8j1d","view",1,90,"2026-09-05T01:13:30.598Z"
"int_1790176426923_tqt9223n9","6a833396cee036cbf121a86d","68c5583b9869e837e80ceac1","sess_explore_1790176426923_fs8j1d","like",3,0,"2026-09-05T01:13:40.598Z"
"int_1790176426920_ad4wrcdol","6a833397cee036cbf121a875","68c5583b9869e837e80ce9fd","sess_explore_1790176426920_qlifmd","search_click",2,39,"2026-09-05T01:56:28.388Z"
"int_1790176426920_91jdqkeiz","6a833397cee036cbf121a875","68c5583b9869e837e80ce9fd","sess_explore_1790176426920_qlifmd","like",3,0,"2026-09-05T01:56:38.388Z"
"int_1790176426919_o6uuurg3e","6a833396cee036cbf121a865","68c5583b9869e837e80ce9bd","sess_explore_1790176426919_ljanme","search_click",2,41,"2026-09-05T04:03:50.233Z"
"int_1790176426919_4izmbnmho","6a833396cee036cbf121a865","68c5583b9869e837e80ce9bd","sess_explore_1790176426919_ljanme","like",3,0,"2026-09-05T04:04:00.233Z"
"int_1790176426924_pu5isowmc","6a833398cee036cbf121a87f","68c5583b9869e837e80cead8","sess_explore_1790176426924_3tt6pz","view",1,56,"2026-09-05T04:20:21.344Z"
"int_1790176426925_k15djih09","6a833392cee036cbf121a833","68c5583b9869e837e80ceaed","sess_explore_1790176426925_b8b3z0","view",1,49,"2026-09-05T09:31:52.640Z"
"int_1790176426925_1qt0aa63j","6a833392cee036cbf121a833","68c5583b9869e837e80ceaed","sess_explore_1790176426925_b8b3z0","like",3,0,"2026-09-05T09:32:02.640Z"
"int_1790176426923_85x0bhtbo","6a833398cee036cbf121a885","68c5583b9869e837e80ceabe","sess_explore_1790176426923_4324uz","search_click",2,68,"2026-09-05T10:24:24.428Z"
"int_1790176426923_ty8xk9i5e","6a833398cee036cbf121a885","68c5583b9869e837e80ceabe","sess_explore_1790176426923_4324uz","like",3,0,"2026-09-05T10:24:34.428Z"
"int_1790176426922_8xce898l6","6a833393cee036cbf121a83f","68c5583b9869e837e80cea90","sess_explore_1790176426922_h06l6v","view",1,74,"2026-09-05T11:14:44.741Z"
"int_1790176426922_i9dcrjzel","6a833392cee036cbf121a829","68c5583b9869e837e80ceab0","sess_explore_1790176426922_8cxp6x","view",1,54,"2026-09-05T11:50:23.402Z"
"int_1790176426919_rqmi3vfib","68e37500fb43e827078c759c","68c5583b9869e837e80ce9c7","sess_explore_1790176426919_ymfz1n","view",1,51,"2026-09-05T12:19:07.789Z"
"int_1790176426919_6fvlqci2w","6a833396cee036cbf121a865","68c5583b9869e837e80ce9bb","sess_explore_1790176426919_qj89lc","search_click",2,46,"2026-09-05T13:12:59.351Z"
"int_1790176426919_ankni53da","6a833396cee036cbf121a865","68c5583b9869e837e80ce9bb","sess_explore_1790176426919_qj89lc","like",3,0,"2026-09-05T13:13:09.351Z"
"int_1790176426469_k64ny80mv","6a833392cee036cbf121a833","68c5583b9869e837e80cea03","sess_1790176426468_zmaf928","view",1,89,"2026-09-05T14:33:31.748Z"
"int_1790176426469_lbtm5w7e1","6a833392cee036cbf121a833","68c5583b9869e837e80ce97d","sess_1790176426468_zmaf928","view",1,62,"2026-09-05T14:33:31.748Z"
"int_1790176426469_8wb6e08co","6a833392cee036cbf121a833","68c5583b9869e837e80ce9df","sess_1790176426468_zmaf928","view",1,50,"2026-09-05T14:33:31.748Z"
"int_1790176426469_1lvmgh2cd","6a833392cee036cbf121a833","68c5583b9869e837e80cea00","sess_1790176426468_zmaf928","view",1,40,"2026-09-05T14:33:31.748Z"
"int_1790176426469_9bh0314nb","6a833392cee036cbf121a833","68c5583b9869e837e80ce97d","sess_1790176426468_zmaf928","like",3,0,"2026-09-05T14:33:46.748Z"
"int_1790176426469_mh9w1yqyr","6a833392cee036cbf121a833","68c5583b9869e837e80cea00","sess_1790176426468_zmaf928","like",3,0,"2026-09-05T14:33:46.748Z"
"int_1790176426469_f6wv2jpai","6a833392cee036cbf121a833","68c5583b9869e837e80ce9df","sess_1790176426468_zmaf928","add_to_cart",5,0,"2026-09-05T14:34:06.748Z"
"int_1790176426922_s4wt72v8p","6a27ed55b6d7638a2acaa654","68c5583b9869e837e80cea8b","sess_explore_1790176426922_24l89s","search_click",2,64,"2026-09-05T16:12:27.424Z"
"int_1790176426923_8ium8amkb","6a833396cee036cbf121a86d","68c5583b9869e837e80ceac4","sess_explore_1790176426923_zr7ww7","view",1,31,"2026-09-05T16:56:33.051Z"
"int_1790176426921_2kbod836x","6a833396cee036cbf121a86b","68c5583b9869e837e80cea74","sess_explore_1790176426921_ew7snu","view",1,72,"2026-09-05T17:54:29.216Z"
"int_1790176426919_l2tg9sgvw","6a833397cee036cbf121a87b","68c5583b9869e837e80ce984","sess_explore_1790176426919_iszvs8","search_click",2,54,"2026-09-05T20:13:25.683Z"
"int_1790176426921_c71bm7fsg","6a833397cee036cbf121a879","68c5583b9869e837e80cea4c","sess_explore_1790176426921_yk3yhm","view",1,83,"2026-09-05T20:18:14.459Z"
"int_1790176426921_ybzl2fvzl","6a833395cee036cbf121a855","68c5583b9869e837e80cea5e","sess_explore_1790176426921_3r87h4","search_click",2,46,"2026-09-05T21:09:06.249Z"
"int_1790176426924_jsw69yx8p","6a833397cee036cbf121a873","68c5583b9869e837e80ceade","sess_explore_1790176426924_1461ku","view",1,72,"2026-09-05T21:25:17.105Z"
"int_1790176426923_y682coq77","6a833392cee036cbf121a82b","68c5583b9869e837e80ceac8","sess_explore_1790176426923_dw7qyz","view",1,63,"2026-09-05T21:43:36.187Z"
"int_1790176426924_q588apnv5","6a833397cee036cbf121a87b","68c5583b9869e837e80ceadd","sess_explore_1790176426924_9y5wzk","view",1,29,"2026-09-05T22:50:48.207Z"
"int_1790176426924_bg0ty5m8g","6a833397cee036cbf121a87b","68c5583b9869e837e80ceadd","sess_explore_1790176426924_9y5wzk","like",3,0,"2026-09-05T22:50:58.207Z"
"int_1790176426921_wfdrhqlxc","6a833393cee036cbf121a83b","68c5583b9869e837e80cea57","sess_explore_1790176426921_ea4hg4","view",1,30,"2026-09-05T23:47:36.571Z"
"int_1790176426922_2a44xwypc","6a833391cee036cbf121a825","68c5583b9869e837e80ceaa1","sess_explore_1790176426922_8dr8fn","view",1,25,"2026-09-06T00:06:17.709Z"
"int_1790176426922_jf6wrfb4m","6a833391cee036cbf121a825","68c5583b9869e837e80ceaa1","sess_explore_1790176426922_8dr8fn","like",3,0,"2026-09-06T00:06:27.709Z"
"int_1790176426694_85rvwvvkp","6a833395cee036cbf121a85f","68c5583b9869e837e80cea56","sess_1790176426693_pdfkgwa","view",1,127,"2026-09-06T02:51:05.736Z"
"int_1790176426694_5byuflu1b","6a833395cee036cbf121a85f","68c5583b9869e837e80ce9d6","sess_1790176426693_pdfkgwa","view",1,179,"2026-09-06T02:51:05.736Z"
"int_1790176426694_gnbj4o8yu","6a833395cee036cbf121a85f","68c5583b9869e837e80cea93","sess_1790176426693_pdfkgwa","view",1,129,"2026-09-06T02:51:05.736Z"
"int_1790176426694_ipgtriews","6a833395cee036cbf121a85f","68c5583b9869e837e80cea56","sess_1790176426693_pdfkgwa","like",3,0,"2026-09-06T02:51:20.736Z"
"int_1790176426694_tud0skolz","6a833395cee036cbf121a85f","68c5583b9869e837e80ce9d6","sess_1790176426693_pdfkgwa","like",3,0,"2026-09-06T02:51:20.736Z"
"int_1790176426694_plz4ypnk0","6a833395cee036cbf121a85f","68c5583b9869e837e80ce9d6","sess_1790176426693_pdfkgwa","add_to_cart",5,0,"2026-09-06T02:51:40.736Z"
"int_1790176426925_q5t7a7ke3","6a833398cee036cbf121a883","68c5583b9869e837e80ceaf5","sess_explore_1790176426925_n89e59","search_click",2,27,"2026-09-06T03:03:13.338Z"
"int_1790176426341_htwx4d8rl","68e37500fb43e827078c759c","68c5583b9869e837e80ce9d7","sess_1790176426336_cwh0cu1","view",1,119,"2026-09-06T03:56:25.882Z"
"int_1790176426341_o1rsee64v","68e37500fb43e827078c759c","68c5583b9869e837e80ce99e","sess_1790176426336_cwh0cu1","view",1,35,"2026-09-06T03:56:25.882Z"
"int_1790176426341_e6csjdjgc","68e37500fb43e827078c759c","68c5583b9869e837e80ce9b2","sess_1790176426336_cwh0cu1","view",1,123,"2026-09-06T03:56:25.882Z"
